city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,51.938,87.782,14.402,33.453,99.932,113.924,78.66
淮南,Huai_nan,安徽省,Anhui,117.006389,32.631847,54.385,95.193,13.595,28.258,105.623,119.048,84.036
淮北,Huai_bei,安徽省,Anhui,116.804537,33.961656,55.626,90.13,11.275,29.459,110.949,124.615,85.37
铜陵,Tong_ling,安徽省,Anhui,117.818477,30.951233,48.127,77.272,14.751,36.938,91.476,106.408,70.867
安庆,An_qing,安徽省,Anhui,117.063604,30.530957,45.289,63.901,8.657,27.442,107.317,121.484,67.89
黄山,Huang_shan,安徽省,Anhui,118.345437,29.72189,24.195,40.374,8.805,17.688,91.382,103.159,41.727
滁州,Chu_zhou,安徽省,Anhui,118.339406,32.261271,48.484,74.479,9.827,35.79,104.975,121.683,72.049
阜阳,Fu_yang,安徽省,Anhui,115.820436,32.896061,51.969,88.008,5.98,31.207,109.436,122.867,82.218
宿州,Su_zhou,安徽省,Anhui,116.970544,33.652095,52.552,88.541,7.317,22.847,109.428,123.201,81.389
六安,Lu_an,安徽省,Anhui,116.52641,31.741451,42.017,74.652,6.439,31.057,91.484,104.377,68.304
亳州,Bo_zhou,安徽省,Anhui,115.784463,33.850643,54.122,88.292,8.164,26.065,111.589,124.303,83.065
池州,Chi_zhou,安徽省,Anhui,117.498421,30.670884,41.462,61.242,9.464,33.444,101.222,116.436,63.332
宣城,Xuan_cheng,安徽省,Anhui,118.765534,30.946602,41.793,58.401,7.657,29.289,91.765,103.365,62.955
莆田,Pu_tian,福建省,Fujian,119.014521,25.459865,25.11,43.963,6.142,17.89,98.113,112.479,44.745
三明,San_ming,福建省,Fujian,117.645521,26.269737,24.439,41.173,7.397,22.96,72.98,87.275,41.085
南平,Nan_ping,福建省,Fujian,118.0595,27.292158,21.025,32.649,7.354,16.074,82.139,93.7,34.783
龙岩,Long_yan,福建省,Fujian,117.023448,25.08122,22.629,39.453,10.212,21.949,77.221,89.354,39.705
宁德,Ning_de,福建省,Fujian,119.554511,26.672242,23.972,41.45,6.225,20.134,82.96,96.997,42.274
景德镇,Jing_de_zhen,江西省,Jiangxi,117.184576,29.274248,27.643,52.278,9.762,18.295,79.822,92.312,47.421
萍乡,Ping_xiang,江西省,Jiangxi,113.861496,27.628393,39.178,67.683,17.623,26.666,83.96,98.031,61.983
新余,Xin_yu,江西省,Jiangxi,114.923535,27.823579,35.51,64.156,18.793,26.0,86.635,99.397,56.472
鹰潭,Ying_tan,江西省,Jiangxi,117.075575,28.265787,37.524,49.504,17.099,22.255,94.266,108.501,55.599
赣州,Gan_zhou,江西省,Jiangxi,114.940503,25.835176,29.232,51.119,12.139,21.963,95.708,110.822,47.687
吉安,Ji_an,江西省,Jiangxi,115.000511,27.119727,34.453,65.193,16.295,22.272,94.037,106.649,56.86
宜春,Yi_chun,江西省,Jiangxi,114.423564,27.820856,35.779,59.147,13.64,24.096,90.754,104.932,55.087
抚州,Fu_zhou,江西省,Jiangxi,116.364539,27.954892,32.788,56.13,7.683,16.683,90.292,101.89,52.042
上饶,Shang_rao,江西省,Jiangxi,117.94946,28.460626,32.295,58.031,17.215,24.433,90.518,104.289,52.226
鹤壁,He_bi,河南省,Henan,114.303594,35.752357,61.283,102.037,12.669,38.144,108.64,124.635,94.765
新乡,Xin_xiang,河南省,Henan,113.9336,35.30964,56.399,103.802,16.586,43.921,102.476,118.479,89.458
濮阳,Pu_yang,河南省,Henan,115.035597,35.767593,64.575,104.297,11.958,33.827,108.275,123.023,98.66
许昌,Xu_chang,河南省,Henan,113.858476,34.041432,60.773,92.219,11.771,33.96,107.453,122.244,93.105
漯河,Ta_he,河南省,Henan,114.023421,33.587711,60.229,99.805,9.875,29.53,109.238,123.071,93.121
南阳,Nan_yang,河南省,Henan,112.534501,32.996562,60.269,96.507,7.289,29.011,106.595,120.099,90.294
商丘,Shang_qiu,河南省,Henan,115.662449,34.420202,56.975,95.728,10.227,30.499,107.428,120.286,89.807
驻马店,Zhu_ma_dian,河南省,Henan,114.028471,33.017842,52.289,89.334,7.071,26.765,108.847,122.014,81.123
黄石,Huang_shi,湖北省,Hubei,115.045533,30.205208,40.686,73.918,14.204,33.164,98.394,113.935,65.071
十堰,Shi_yan,湖北省,Hubei,110.80453,32.635062,40.113,69.184,8.932,26.354,85.113,98.853,63.193
襄阳,Xiang_yang,湖北省,Hubei,112.128537,32.014797,60.674,87.861,10.626,31.751,97.091,111.547,89.558
鄂州,E_zhou,湖北省,Hubei,114.901607,30.396572,42.581,76.788,12.246,34.49,96.669,112.663,67.869
荆门,Jing_men,湖北省,Hubei,112.206393,31.041733,56.861,77.078,9.108,27.122,101.395,115.028,84.681
孝感,Xiao_gan,湖北省,Hubei,113.92251,30.930689,43.935,75.388,7.286,21.677,101.895,115.657,67.879
黄冈,Huang_gang,湖北省,Hubei,114.87849,30.459359,41.082,74.997,9.875,25.448,101.904,116.448,66.842
咸宁,Xian_ning,湖北省,Hubei,114.328519,29.847056,35.955,59.431,7.255,20.773,100.096,114.042,60.354
随州,Sui_zhou,湖北省,Hubei,113.38945,31.696517,42.023,70.688,6.85,23.595,104.85,117.079,66.315
恩施州,En_shi,湖北省,Hubei,109.494593,30.27794,32.351,58.329,4.088,22.521,67.926,82.476,54.32
衡阳,Heng_yang,湖南省,Hunan,112.578447,26.899576,42.518,65.402,12.555,27.552,83.966,97.975,63.706
邵阳,Shao_yang,湖南省,Hunan,111.474433,27.24527,43.762,60.771,14.677,23.184,90.654,103.751,62.513
益阳,Yi_yang,湖南省,Hunan,112.361516,28.559711,54.524,72.89,6.745,23.357,94.204,106.28,77.401
郴州,Chen_zhou,湖南省,Hunan,113.02146,25.776683,30.776,52.578,10.788,24.575,79.765,92.49,50.264
永州,Yong_zhou,湖南省,Hunan,111.619455,26.425864,38.861,56.751,8.785,26.776,84.946,95.711,56.678
怀化,Huai_hua,湖南省,Hunan,110.008514,27.575161,35.963,66.402,8.399,19.125,83.921,96.943,59.838
娄底,Lou_di,湖南省,Hunan,112.001503,27.703209,40.317,66.266,10.221,21.805,92.785,105.626,60.206
湘西州,Xiang_xi,湖南省,Hunan,109.745577,28.317369,30.841,49.309,6.346,16.317,68.878,82.212,48.361
梧州,Wu_zhou,广西壮族自治区,Guangxi,111.285517,23.482745,29.892,50.941,11.946,24.946,73.394,87.425,47.535
防城港,Fang_cheng_gang,广西壮族自治区,Guangxi,108.360419,21.693005,27.346,47.595,7.334,18.297,74.816,85.467,45.379
钦州,Qin_zhou,广西壮族自治区,Guangxi,108.66058,21.986594,29.564,51.496,14.252,18.3,76.754,87.64,48.066
贵港,Gui_gang,广西壮族自治区,Guangxi,109.60552,23.117448,34.683,56.065,11.609,24.45,82.669,96.351,52.624
玉林,Yu_lin,广西壮族自治区,Guangxi,110.188453,22.659831,34.887,56.751,19.153,19.408,82.943,97.011,53.012
百色,Bai_se,广西壮族自治区,Guangxi,106.624589,23.908186,29.688,51.628,13.898,17.938,76.377,89.351,48.402
贺州,He_zhou,广西壮族自治区,Guangxi,111.573526,24.409451,30.802,49.229,10.283,19.623,75.334,87.054,47.448
河池,He_chi,广西壮族自治区,Guangxi,108.0915,24.698912,27.677,48.816,7.059,20.572,68.83,78.941,46.238
来宾,Lai_bin,广西壮族自治区,Guangxi,109.227458,23.756547,35.493,57.578,12.405,19.83,86.399,99.286,54.886
崇左,Chong_zuo,广西壮族自治区,Guangxi,107.37152,22.383117,29.538,53.255,6.459,17.414,78.677,90.901,48.364
广元,Guang_yuan,四川省,Sichuan,105.850423,32.441616,28.057,50.754,11.096,31.068,61.235,73.586,47.799
遂宁,Sui_ning,四川省,Sichuan,105.599422,30.539098,31.561,49.544,9.255,23.091,74.986,87.836,48.976
内江,Nei_jiang,四川省,Sichuan,105.064588,29.585887,35.632,51.796,7.38,25.323,80.385,92.924,54.122
乐山,Le_shan,四川省,Sichuan,103.772538,29.557941,42.167,58.034,7.431,28.697,78.637,93.561,60.615
眉山,Mei_shan,四川省,Sichuan,103.856563,30.082526,36.578,61.181,9.824,36.671,87.731,106.853,58.019
广安,Guang_an,四川省,Sichuan,106.639553,30.461746,33.915,55.992,6.062,25.788,73.816,85.45,54.31
达州,Da_zhou,四川省,Sichuan,107.474594,31.214308,45.844,73.635,9.728,42.87,73.994,91.646,67.363
雅安,Ya_an,四川省,Sichuan,103.049543,30.016793,30.867,42.244,7.657,22.062,76.201,91.119,45.928
巴中,Ba_zhong,四川省,Sichuan,106.751585,31.872889,34.634,55.17,4.665,24.205,64.389,78.048,52.576
资阳,Zi_yang,四川省,Sichuan,104.634435,30.134957,34.98,54.419,6.901,26.833,86.671,100.212,54.928
阿坝州,A_ba,四川省,Sichuan,102.231415,31.905512,16.236,22.844,8.469,8.358,79.42,92.631,28.38
甘孜州,Gan_zi,四川省,Sichuan,101.968547,30.055279,11.606,19.326,13.422,20.935,67.11,78.589,24.256
凉山州,Liang_shan,四川省,Sichuan,102.273503,27.887752,20.688,34.813,15.266,16.963,98.15,112.303,36.187
六盘水,Liu_pan_shui,贵州省,Guizhou,104.837555,26.598833,23.952,39.382,11.926,16.51,76.071,84.807,39.519
安顺,An_shun,贵州省,Guizhou,105.954417,26.259252,22.802,30.11,14.374,11.997,75.394,83.382,35.143
铜仁地区,Tong_ren,贵州省,Guizhou,109.187435,27.696773,31.595,52.867,4.04,21.501,76.504,92.547,52.473
毕节,Bi_jie,贵州省,Guizhou,105.311581,27.304095,26.272,38.561,9.156,17.102,79.654,90.779,41.193
黔西南州,Qian_xi_nan,贵州省,Guizhou,104.912492,25.093967,20.28,31.433,5.504,14.314,73.433,81.972,34.068
黔东南州,Qian_dong_nan,贵州省,Guizhou,107.989446,26.589703,26.062,36.884,18.671,22.612,69.048,78.972,39.228
黔南州,Qian_nan,贵州省,Guizhou,107.528403,26.260616,18.821,31.014,10.386,13.884,69.224,77.781,33.178
保山,Bao_shan,云南省,Yunnan,99.177273,25.139039,20.666,31.467,5.198,12.456,88.728,97.374,34.399
昭通,Zhao_tong,云南省,Yunnan,103.723512,27.344084,19.386,43.44,11.636,16.429,91.565,102.881,42.254
丽江,Li_jiang,云南省,Yunnan,100.232465,26.860657,11.501,26.142,7.725,10.603,85.156,91.212,29.318
普洱,Pu_er,云南省,Yunnan,100.97257,22.830979,24.006,39.465,5.958,18.802,86.215,94.527,39.338
临沧,Lin_cang,云南省,Yunnan,100.09544,23.890469,31.465,41.989,9.686,14.303,84.932,93.977,46.353
楚雄州,Chu_xiong,云南省,Yunnan,101.534412,25.051774,21.079,33.363,12.462,17.986,88.108,94.085,36.46
红河州,Hong_he,云南省,Yunnan,103.381549,23.369996,26.348,38.176,13.901,10.125,89.677,98.711,40.725
文山州,Wen_shan,云南省,Yunnan,104.222569,23.405994,26.116,40.02,7.385,13.433,77.088,85.824,40.804
西双版纳州,Xi_shuang_ban_na,云南省,Yunnan,100.803447,22.013601,32.187,55.499,5.875,20.683,82.802,101.391,50.266
大理州,Da_li,云南省,Yunnan,100.274583,25.612128,16.989,28.561,5.402,12.601,86.337,94.598,31.674
德宏州,De_hong,云南省,Yunnan,98.591359,24.438011,19.144,49.003,12.79,18.086,79.816,96.402,43.159
怒江州,Nu_jiang,云南省,Yunnan,98.863288,25.823707,25.125,60.292,9.654,18.207,67.909,81.822,52.092
迪庆州,Di_qing,云南省,Yunnan,99.70953,27.825185,11.963,18.595,8.184,8.402,86.402,93.977,26.354
昌都,Chang_dou,西藏自治区,Tibet,97.186654,31.144249,11.5,27.705,6.545,16.295,79.574,88.543,30.132
山南,Shan_nan,西藏自治区,Tibet,91.778675,29.243027,9.802,26.66,3.858,10.898,96.394,103.864,32.378
日喀则,Ri_ka_ze,西藏自治区,Tibet,88.902952,29.255583,10.776,28.533,4.85,10.81,99.671,106.53,35.178
那曲地区,Na_qu_di_qu,西藏自治区,Tibet,92.057338,31.482438,18.966,38.057,4.306,8.839,76.161,82.649,39.592
阿里地区,A_li_di_qu,西藏自治区,Tibet,80.112777,32.506866,6.578,13.678,10.1,15.434,93.839,99.584,28.225
林芝,Lin_zhi,西藏自治区,Tibet,94.368058,29.654042,7.64,13.074,6.55,6.884,82.351,89.051,22.892
汉中,Han_zhong,陕西省,Shaanxi,107.02943,33.0738,47.091,73.658,12.626,26.581,71.524,84.408,70.936
榆林,Yu_lin,陕西省,Shaanxi,109.741616,38.290884,36.176,73.487,15.156,42.099,100.986,114.666,66.391
安康,An_kang,陕西省,Shaanxi,109.035601,32.690513,39.652,66.569,11.85,25.045,70.989,85.391,62.567
商洛,Shang_luo,陕西省,Shaanxi,109.924418,33.878634,33.295,59.32,13.779,23.89,92.751,107.479,56.089
白银,Bai_yin,甘肃省,Gansu,104.144451,36.550825,31.671,76.762,40.006,27.252,88.195,98.275,61.781
天水,Tian_shui,甘肃省,Gansu,105.731417,34.587412,31.921,62.068,12.399,31.178,83.909,97.691,55.883
武威,Wu_wei,甘肃省,Gansu,102.644554,37.934378,33.79,81.156,7.375,26.128,101.369,111.267,64.2
张掖,Zhang_ye,甘肃省,Gansu,100.456411,38.932066,32.368,71.19,12.45,20.312,105.34,115.799,59.698
平凉,Ping_liang,甘肃省,Gansu,106.671442,35.549232,25.433,63.793,9.065,35.105,93.119,105.079,55.877
酒泉,Jiu_quan,甘肃省,Gansu,98.500685,39.738469,28.139,84.637,10.224,22.745,103.416,111.567,66.169
庆阳,Qing_yang,甘肃省,Gansu,107.649386,35.715216,32.119,67.728,11.414,18.609,96.881,104.606,60.945
定西,Ding_xi,甘肃省,Gansu,104.63242,35.586833,27.748,65.751,11.595,25.091,93.127,103.13,56.537
陇南,Long_nan,甘肃省,Gansu,104.928575,33.40662,18.924,37.942,16.131,23.72,84.52,94.742,39.685
临夏州,Lin_xia,甘肃省,Gansu,103.216391,35.607562,31.144,66.521,13.637,21.844,94.688,106.663,56.476
甘南州,Gan_nan,甘肃省,Gansu,102.917585,34.98914,22.641,46.608,10.894,21.335,94.586,103.682,45.142
海东地区,Hai_dong,青海省,Qinghai,102.110444,36.508511,38.051,68.744,13.847,39.673,100.318,114.946,61.777
海北州,Hai_bei,青海省,Qinghai,100.907434,36.960663,19.545,36.674,14.628,13.228,117.089,124.156,41.019
黄南州,Huang_nan,青海省,Qinghai,102.022428,35.525805,22.61,49.069,9.656,12.553,91.57,99.436,45.453
海南州,Hai_nan,青海省,Qinghai,100.626621,36.292102,20.417,41.063,10.034,16.386,115.417,123.049,43.428
果洛州,Guo_luo,青海省,Qinghai,100.251592,34.477194,19.05,31.793,19.122,12.988,103.464,114.356,36.652
玉树州,Yu_shu,青海省,Qinghai,97.013181,33.01098,9.639,26.132,9.461,13.444,88.209,94.289,31.303
海西州,Hai_xi,青海省,Qinghai,97.376299,37.38275,15.827,53.955,9.418,13.861,114.787,120.622,49.429
吴忠,Wu_zhong,宁夏回族自治区,Ningxia,106.205371,38.003713,32.433,83.691,15.924,28.184,99.133,111.671,67.969
中卫,Zhong_wei,宁夏回族自治区,Ningxia,105.203571,37.505701,34.3,83.822,14.142,26.388,100.385,110.921,68.512
固原,Gu_yuan,宁夏回族自治区,Ningxia,106.248577,36.021617,26.501,72.482,10.283,28.83,95.946,104.113,60.506
吐鲁番地区,Tu_lu_fan,新疆维吾尔自治区,Xinjiang,89.192459,42.948549,57.701,168.376,9.869,34.023,89.597,98.846,114.194
哈密地区,Ha_mi,新疆维吾尔自治区,Xinjiang,93.521308,42.832856,30.093,99.683,8.64,26.83,87.416,96.915,73.799
昌吉州,Chang_ji,新疆维吾尔自治区,Xinjiang,87.315002,44.016854,57.873,99.465,10.785,37.527,77.649,89.609,88.212
博州,Bo_er_ta_la_meng_gu_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,82.072915,44.912196,24.249,62.28,11.597,22.743,86.623,95.497,53.662
阿克苏地区,A_ke_su_di_qu,新疆维吾尔自治区,Xinjiang,80.266943,41.17503,55.125,179.864,7.694,31.609,93.518,106.666,117.434
克州,Ke_zi_lei_su_ke_er_ke_zi_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,76.174309,39.720471,52.574,176.352,5.699,17.957,94.474,102.707,111.534
喀什地区,Ka_shi_di_qu,新疆维吾尔自治区,Xinjiang,75.996391,39.476097,89.824,229.306,9.215,36.467,99.048,109.507,150.946
和田地区,He_tian_di_qu,新疆维吾尔自治区,Xinjiang,79.928507,37.120446,110.56,329.778,15.37,29.256,83.92,93.134,184.632
伊犁哈萨克州,Yi_li_ha_sa_ke,新疆维吾尔自治区,Xinjiang,81.330538,43.922723,42.541,70.374,17.105,33.278,82.459,94.113,68.01
塔城地区,Ta_cheng_di_qu,新疆维吾尔自治区,Xinjiang,82.987236,46.750948,10.011,41.534,3.822,9.96,80.911,90.19,37.62
阿勒泰地区,A_lei_tai_di_qu,新疆维吾尔自治区,Xinjiang,88.147926,47.850728,8.586,15.79,7.298,15.024,83.781,92.309,27.149
石河子,Shi_he_zi,新疆维吾尔自治区,Xinjiang,86.086886,44.311976,63.195,102.258,12.309,37.329,86.289,98.904,96.764
五家渠,Wu_jia_qu,新疆维吾尔自治区,Xinjiang,87.549937,44.172445,66.014,110.102,9.654,31.051,81.898,91.997,98.974
