city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,60.76,101.198,20.291,39.95,108.545,125.014,88.837
淮南,Huai_nan,安徽省,Anhui,117.006389,32.631847,62.145,109.117,17.707,30.623,110.668,126.612,94.028
淮北,Huai_bei,安徽省,Anhui,116.804537,33.961656,67.391,107.911,21.592,37.598,112.416,128.011,97.818
铜陵,Tong_ling,安徽省,Anhui,117.818477,30.951233,58.215,89.547,27.103,49.908,85.229,101.57,81.612
安庆,An_qing,安徽省,Anhui,117.063604,30.530957,56.832,81.372,14.475,34.02,99.584,114.969,80.265
黄山,Huang_shan,安徽省,Anhui,118.345437,29.72189,25.992,51.729,12.598,19.277,83.31,96.732,48.601
滁州,Chu_zhou,安徽省,Anhui,118.339406,32.261271,54.927,86.899,12.804,40.363,116.983,133.617,80.759
阜阳,Fu_yang,安徽省,Anhui,115.820436,32.896061,67.265,108.992,12.858,36.078,96.939,110.701,96.505
宿州,Su_zhou,安徽省,Anhui,116.970544,33.652095,73.7,104.614,21.838,43.042,114.801,134.451,103.185
六安,Lu_an,安徽省,Anhui,116.52641,31.741451,47.221,81.52,11.673,38.277,105.003,120.279,71.86
亳州,Bo_zhou,安徽省,Anhui,115.784463,33.850643,63.634,106.553,21.584,31.483,115.587,129.078,95.688
池州,Chi_zhou,安徽省,Anhui,117.498421,30.670884,55.0,90.844,19.852,35.279,93.391,108.374,82.382
宣城,Xuan_cheng,安徽省,Anhui,118.765534,30.946602,50.031,78.237,19.581,32.291,94.022,110.721,73.802
莆田,Pu_tian,福建省,Fujian,119.014521,25.459865,28.201,45.304,9.964,20.293,111.207,128.869,46.743
三明,San_ming,福建省,Fujian,117.645521,26.269737,26.911,44.827,13.117,27.237,82.399,98.975,44.498
南平,Nan_ping,福建省,Fujian,118.0595,27.292158,24.162,38.38,10.232,19.469,84.902,98.36,39.75
龙岩,Long_yan,福建省,Fujian,117.023448,25.08122,23.69,43.369,9.567,24.846,80.142,93.919,42.3
宁德,Ning_de,福建省,Fujian,119.554511,26.672242,25.291,47.541,6.56,23.751,95.807,112.683,45.7
景德镇,Jing_de_zhen,江西省,Jiangxi,117.184576,29.274248,41.103,69.263,11.372,19.358,86.372,101.14,61.493
萍乡,Ping_xiang,江西省,Jiangxi,113.861496,27.628393,51.911,86.777,22.723,26.95,70.578,85.439,76.768
新余,Xin_yu,江西省,Jiangxi,114.923535,27.823579,47.514,79.704,25.478,28.053,83.844,96.966,70.185
鹰潭,Ying_tan,江西省,Jiangxi,117.075575,28.265787,41.193,61.872,30.436,25.818,93.201,107.86,60.865
赣州,Gan_zhou,江西省,Jiangxi,114.940503,25.835176,47.785,73.64,25.804,26.595,91.872,106.408,67.433
吉安,Ji_an,江西省,Jiangxi,115.000511,27.119727,52.156,74.953,26.494,20.62,102.24,117.112,72.663
宜春,Yi_chun,江西省,Jiangxi,114.423564,27.820856,51.324,76.458,21.67,26.637,82.17,96.598,72.085
抚州,Fu_zhou,江西省,Jiangxi,116.364539,27.954892,47.642,66.165,14.908,19.078,86.291,98.682,66.39
上饶,Shang_rao,江西省,Jiangxi,117.94946,28.460626,43.966,73.595,37.874,30.908,87.877,102.235,65.23
鹤壁,He_bi,河南省,Henan,114.303594,35.752357,64.067,121.763,27.953,46.69,111.24,129.659,99.555
新乡,Xin_xiang,河南省,Henan,113.9336,35.30964,66.064,117.743,28.098,50.17,112.841,133.385,99.429
濮阳,Pu_yang,河南省,Henan,115.035597,35.767593,69.841,119.682,20.525,39.908,104.899,120.785,103.643
许昌,Xu_chang,河南省,Henan,113.858476,34.041432,62.869,108.514,24.047,44.151,107.056,124.941,97.017
漯河,Ta_he,河南省,Henan,114.023421,33.587711,63.645,116.5,14.891,36.263,101.022,116.561,96.677
南阳,Nan_yang,河南省,Henan,112.534501,32.996562,56.872,108.394,15.218,31.338,113.838,130.844,89.868
商丘,Shang_qiu,河南省,Henan,115.662449,34.420202,63.461,118.804,12.936,34.559,108.466,123.277,97.918
驻马店,Zhu_ma_dian,河南省,Henan,114.028471,33.017842,58.277,105.872,16.385,35.955,109.514,124.992,90.779
黄石,Huang_shi,湖北省,Hubei,115.045533,30.205208,55.134,86.673,17.64,36.475,85.612,102.327,78.341
十堰,Shi_yan,湖北省,Hubei,110.80453,32.635062,44.422,65.006,17.749,32.735,86.595,102.134,65.354
襄阳,Xiang_yang,湖北省,Hubei,112.128537,32.014797,66.036,94.103,16.372,35.17,91.399,107.014,94.501
鄂州,E_zhou,湖北省,Hubei,114.901607,30.396572,55.872,86.62,15.316,36.207,85.799,101.358,80.309
荆门,Jing_men,湖北省,Hubei,112.206393,31.041733,50.106,86.022,18.089,38.291,95.55,109.508,78.773
孝感,Xiao_gan,湖北省,Hubei,113.92251,30.930689,49.52,82.528,11.067,25.626,97.656,111.084,74.105
黄冈,Huang_gang,湖北省,Hubei,114.87849,30.459359,49.07,84.542,11.45,26.966,102.771,119.232,75.634
咸宁,Xian_ning,湖北省,Hubei,114.328519,29.847056,47.282,68.235,7.036,18.402,98.564,112.603,69.201
随州,Sui_zhou,湖北省,Hubei,113.38945,31.696517,50.352,76.497,9.184,24.321,99.885,112.573,72.892
恩施州,En_shi,湖北省,Hubei,109.494593,30.27794,45.36,63.567,9.293,23.712,66.863,82.531,64.675
衡阳,Heng_yang,湖南省,Hunan,112.578447,26.899576,48.472,71.282,16.008,28.358,82.232,96.813,70.475
邵阳,Shao_yang,湖南省,Hunan,111.474433,27.24527,54.67,79.182,28.846,24.536,86.285,101.067,77.397
益阳,Yi_yang,湖南省,Hunan,112.361516,28.559711,41.179,77.802,13.416,28.67,95.573,109.006,65.384
郴州,Chen_zhou,湖南省,Hunan,113.02146,25.776683,37.346,69.682,15.17,25.511,91.006,104.176,62.777
永州,Yong_zhou,湖南省,Hunan,111.619455,26.425864,44.64,67.827,11.978,22.237,80.673,91.989,65.447
怀化,Huai_hua,湖南省,Hunan,110.008514,27.575161,38.165,82.346,11.162,18.64,82.899,94.399,68.608
娄底,Lou_di,湖南省,Hunan,112.001503,27.703209,40.609,66.33,16.698,22.497,89.288,101.782,61.173
湘西州,Xiang_xi,湖南省,Hunan,109.745577,28.317369,39.246,74.765,4.793,19.723,69.014,84.858,64.584
梧州,Wu_zhou,广西壮族自治区,Guangxi,111.285517,23.482745,41.182,62.156,12.02,25.835,75.218,90.369,59.679
防城港,Fang_cheng_gang,广西壮族自治区,Guangxi,108.360419,21.693005,30.444,46.626,11.631,18.137,80.721,91.464,47.656
钦州,Qin_zhou,广西壮族自治区,Guangxi,108.66058,21.986594,35.447,55.866,16.925,19.335,82.073,94.02,54.704
贵港,Gui_gang,广西壮族自治区,Guangxi,109.60552,23.117448,41.497,66.494,10.673,26.74,89.338,104.966,62.258
玉林,Yu_lin,广西壮族自治区,Guangxi,110.188453,22.659831,40.126,61.198,24.707,25.433,80.782,96.215,59.009
百色,Bai_se,广西壮族自治区,Guangxi,106.624589,23.908186,42.539,65.578,19.899,20.291,78.372,93.559,63.067
贺州,He_zhou,广西壮族自治区,Guangxi,111.573526,24.409451,42.134,65.894,10.399,19.439,84.291,97.226,61.505
河池,He_chi,广西壮族自治区,Guangxi,108.0915,24.698912,35.142,61.014,9.391,24.964,71.707,83.804,56.778
来宾,Lai_bin,广西壮族自治区,Guangxi,109.227458,23.756547,48.184,70.885,17.832,20.844,85.441,98.092,69.11
崇左,Chong_zuo,广西壮族自治区,Guangxi,107.37152,22.383117,32.271,49.69,10.047,17.997,88.816,102.12,50.271
广元,Guang_yuan,四川省,Sichuan,105.850423,32.441616,23.997,63.229,21.184,38.145,72.179,87.165,54.475
遂宁,Sui_ning,四川省,Sichuan,105.599422,30.539098,38.159,64.232,12.073,24.425,87.531,102.522,60.236
内江,Nei_jiang,四川省,Sichuan,105.064588,29.585887,48.025,71.274,14.712,27.025,90.841,105.941,71.433
乐山,Le_shan,四川省,Sichuan,103.772538,29.557941,55.668,79.193,11.578,33.645,87.779,106.176,78.219
眉山,Mei_shan,四川省,Sichuan,103.856563,30.082526,49.047,80.385,13.765,42.212,95.207,115.595,75.095
广安,Guang_an,四川省,Sichuan,106.639553,30.461746,36.511,74.846,13.249,27.413,80.229,94.718,62.33
达州,Da_zhou,四川省,Sichuan,107.474594,31.214308,49.771,77.958,11.559,39.369,76.659,92.584,71.515
雅安,Ya_an,四川省,Sichuan,103.049543,30.016793,48.897,71.631,11.285,28.441,94.408,110.394,69.348
巴中,Ba_zhong,四川省,Sichuan,106.751585,31.872889,33.221,54.075,4.279,26.598,66.528,80.908,52.208
资阳,Zi_yang,四川省,Sichuan,104.634435,30.134957,36.55,83.436,9.796,27.372,96.969,111.291,68.107
阿坝州,A_ba,四川省,Sichuan,102.231415,31.905512,11.265,24.274,8.885,9.592,83.19,99.388,28.319
甘孜州,Gan_zi,四川省,Sichuan,101.968547,30.055279,18.939,34.201,18.64,24.726,80.617,88.151,36.674
凉山州,Liang_shan,四川省,Sichuan,102.273503,27.887752,23.5,38.411,17.341,23.355,94.374,110.486,39.681
六盘水,Liu_pan_shui,贵州省,Guizhou,104.837555,26.598833,39.986,70.053,19.939,25.313,77.645,88.377,63.335
安顺,An_shun,贵州省,Guizhou,105.954417,26.259252,30.365,45.239,20.433,15.079,79.989,88.483,45.552
铜仁地区,Tong_ren,贵州省,Guizhou,109.187435,27.696773,23.539,65.707,10.162,22.497,73.919,91.092,55.185
毕节,Bi_jie,贵州省,Guizhou,105.311581,27.304095,32.556,52.634,12.673,22.399,80.824,92.221,51.808
黔西南州,Qian_xi_nan,贵州省,Guizhou,104.912492,25.093967,16.38,38.922,8.335,17.039,59.634,67.793,36.497
黔东南州,Qian_dong_nan,贵州省,Guizhou,107.989446,26.589703,31.899,47.749,9.061,25.472,56.86,65.453,47.036
黔南州,Qian_nan,贵州省,Guizhou,107.528403,26.260616,24.709,41.989,26.28,14.286,70.58,81.05,42.705
保山,Bao_shan,云南省,Yunnan,99.177273,25.139039,24.612,44.352,8.394,13.355,92.712,104.402,42.447
昭通,Zhao_tong,云南省,Yunnan,103.723512,27.344084,31.382,58.722,18.654,21.011,96.618,110.48,55.218
丽江,Li_jiang,云南省,Yunnan,100.232465,26.860657,13.807,28.335,11.344,15.123,86.444,94.33,31.425
普洱,Pu_er,云南省,Yunnan,100.97257,22.830979,28.38,45.913,6.232,16.955,74.204,83.209,45.774
临沧,Lin_cang,云南省,Yunnan,100.09544,23.890469,24.659,41.88,12.83,19.709,78.413,90.394,42.217
楚雄州,Chu_xiong,云南省,Yunnan,101.534412,25.051774,22.751,41.223,19.466,21.232,77.891,86.849,40.179
红河州,Hong_he,云南省,Yunnan,103.381549,23.369996,33.193,53.388,16.763,12.249,79.858,90.925,51.667
文山州,Wen_shan,云南省,Yunnan,104.222569,23.405994,22.964,40.313,10.109,14.682,77.648,87.838,39.678
西双版纳州,Xi_shuang_ban_na,云南省,Yunnan,100.803447,22.013601,25.453,48.955,8.844,18.17,73.006,88.321,45.709
大理州,Da_li,云南省,Yunnan,100.274583,25.612128,23.422,37.494,8.52,18.696,89.24,99.612,40.66
德宏州,De_hong,云南省,Yunnan,98.591359,24.438011,26.22,46.149,12.496,22.251,83.899,102.856,45.2
怒江州,Nu_jiang,云南省,Yunnan,98.863288,25.823707,20.143,43.983,11.566,18.37,69.552,83.824,41.846
迪庆州,Di_qing,云南省,Yunnan,99.70953,27.825185,10.603,36.433,10.587,15.791,79.383,87.95,36.447
昌都,Chang_dou,西藏自治区,Tibet,97.186654,31.144249,19.538,53.384,8.482,20.642,93.639,104.257,48.231
山南,Shan_nan,西藏自治区,Tibet,91.778675,29.243027,11.288,31.992,5.128,9.377,104.106,111.841,36.269
日喀则,Ri_ka_ze,西藏自治区,Tibet,88.902952,29.255583,14.401,40.793,10.042,13.112,94.919,103.134,40.761
那曲地区,Na_qu_di_qu,西藏自治区,Tibet,92.057338,31.482438,40.653,95.599,15.257,16.72,65.24,72.884,76.518
阿里地区,A_li_di_qu,西藏自治区,Tibet,80.112777,32.506866,13.025,28.75,13.846,17.306,107.424,113.452,38.456
林芝,Lin_zhi,西藏自治区,Tibet,94.368058,29.654042,11.017,31.779,3.947,10.064,86.243,93.106,32.978
汉中,Han_zhong,陕西省,Shaanxi,107.02943,33.0738,52.863,86.637,14.615,32.187,86.031,102.715,79.092
榆林,Yu_lin,陕西省,Shaanxi,109.741616,38.290884,34.902,80.637,20.447,42.726,108.749,123.662,67.733
安康,An_kang,陕西省,Shaanxi,109.035601,32.690513,40.857,64.529,15.09,22.683,82.129,98.028,62.551
商洛,Shang_luo,陕西省,Shaanxi,109.924418,33.878634,35.656,65.944,15.785,28.212,92.251,106.089,59.785
白银,Bai_yin,甘肃省,Gansu,104.144451,36.550825,37.659,109.198,44.883,28.38,97.883,108.897,79.622
天水,Tian_shui,甘肃省,Gansu,105.731417,34.587412,40.182,87.07,23.858,35.475,94.919,110.539,72.344
武威,Wu_wei,甘肃省,Gansu,102.644554,37.934378,40.822,108.201,14.54,29.497,96.994,109.136,78.024
张掖,Zhang_ye,甘肃省,Gansu,100.456411,38.932066,29.201,81.346,13.469,21.078,112.006,123.176,67.567
平凉,Ping_liang,甘肃省,Gansu,106.671442,35.549232,32.137,82.285,13.201,39.589,92.777,106.087,67.233
酒泉,Jiu_quan,甘肃省,Gansu,98.500685,39.738469,34.62,128.696,14.031,27.609,105.927,115.497,86.364
庆阳,Qing_yang,甘肃省,Gansu,107.649386,35.715216,38.506,78.863,26.511,22.453,102.466,111.835,69.175
定西,Ding_xi,甘肃省,Gansu,104.63242,35.586833,39.27,84.834,22.781,29.677,96.101,107.284,69.929
陇南,Long_nan,甘肃省,Gansu,104.928575,33.40662,28.092,57.672,18.785,24.31,75.482,87.966,51.949
临夏州,Lin_xia,甘肃省,Gansu,103.216391,35.607562,47.126,87.387,28.703,27.689,99.412,113.039,75.18
甘南州,Gan_nan,甘肃省,Gansu,102.917585,34.98914,36.014,72.397,13.532,20.434,99.829,110.202,61.608
海东地区,Hai_dong,青海省,Qinghai,102.110444,36.508511,46.663,105.32,20.247,36.346,104.895,119.442,80.764
海北州,Hai_bei,青海省,Qinghai,100.907434,36.960663,27.983,55.578,14.604,13.803,109.399,117.538,51.659
黄南州,Huang_nan,青海省,Qinghai,102.022428,35.525805,33.028,57.053,14.992,16.042,88.697,96.213,53.93
海南州,Hai_nan,青海省,Qinghai,100.626621,36.292102,26.73,57.69,17.707,20.149,98.362,106.983,52.797
果洛州,Guo_luo,青海省,Qinghai,100.251592,34.477194,27.135,58.197,26.53,16.245,113.901,124.369,53.549
玉树州,Yu_shu,青海省,Qinghai,97.013181,33.01098,18.994,45.201,20.195,14.837,99.352,107.361,44.883
海西州,Hai_xi,青海省,Qinghai,97.376299,37.38275,24.268,63.757,20.17,14.623,102.497,109.008,53.646
吴忠,Wu_zhong,宁夏回族自治区,Ningxia,106.205371,38.003713,44.128,108.556,29.986,29.223,90.804,103.567,83.598
中卫,Zhong_wei,宁夏回族自治区,Ningxia,105.203571,37.505701,39.804,108.095,24.285,26.422,103.235,114.123,80.795
固原,Gu_yuan,宁夏回族自治区,Ningxia,106.248577,36.021617,34.715,91.411,10.578,29.5,96.637,105.841,72.655
吐鲁番地区,Tu_lu_fan,新疆维吾尔自治区,Xinjiang,89.192459,42.948549,67.402,158.073,14.196,43.433,89.422,100.936,116.762
哈密地区,Ha_mi,新疆维吾尔自治区,Xinjiang,93.521308,42.832856,32.165,84.905,9.648,29.271,99.994,111.902,68.977
昌吉州,Chang_ji,新疆维吾尔自治区,Xinjiang,87.315002,44.016854,67.134,98.134,18.145,45.436,84.142,99.355,94.587
博州,Bo_er_ta_la_meng_gu_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,82.072915,44.912196,36.042,75.417,14.429,26.362,88.496,99.006,64.021
阿克苏地区,A_ke_su_di_qu,新疆维吾尔自治区,Xinjiang,80.266943,41.17503,70.642,198.285,11.559,33.237,96.003,109.785,132.825
克州,Ke_zi_lei_su_ke_er_ke_zi_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,76.174309,39.720471,43.901,153.636,4.616,13.763,119.695,134.147,107.243
喀什地区,Ka_shi_di_qu,新疆维吾尔自治区,Xinjiang,75.996391,39.476097,100.36,250.148,11.422,36.673,99.02,115.338,159.232
和田地区,He_tian_di_qu,新疆维吾尔自治区,Xinjiang,79.928507,37.120446,92.494,315.126,35.609,26.475,91.573,103.511,186.464
伊犁哈萨克州,Yi_li_ha_sa_ke,新疆维吾尔自治区,Xinjiang,81.330538,43.922723,51.078,83.936,23.358,37.377,87.525,100.26,78.528
塔城地区,Ta_cheng_di_qu,新疆维吾尔自治区,Xinjiang,82.987236,46.750948,16.3,43.297,6.241,14.812,94.101,104.42,41.993
阿勒泰地区,A_lei_tai_di_qu,新疆维吾尔自治区,Xinjiang,88.147926,47.850728,14.214,27.555,13.299,18.735,86.417,94.89,34.108
石河子,Shi_he_zi,新疆维吾尔自治区,Xinjiang,86.086886,44.311976,61.483,101.464,15.472,42.925,102.751,118.866,92.971
五家渠,Wu_jia_qu,新疆维吾尔自治区,Xinjiang,87.549937,44.172445,75.56,133.614,14.877,39.254,74.469,85.457,111.969
