city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,38.675,77.758,11.358,27.336,102.163,115.132,67.383
淮南,Huai_nan,安徽省,Anhui,117.006389,32.631847,43.793,79.433,8.08,23.391,104.369,117.006,71.294
淮北,Huai_bei,安徽省,Anhui,116.804537,33.961656,42.485,83.518,6.796,23.636,98.744,110.355,71.692
铜陵,Tong_ling,安徽省,Anhui,117.818477,30.951233,34.606,67.353,10.446,34.328,85.479,99.879,58.554
安庆,An_qing,安徽省,Anhui,117.063604,30.530957,33.231,52.86,7.584,24.342,94.303,106.738,54.27
黄山,Huang_shan,安徽省,Anhui,118.345437,29.72189,19.989,34.372,6.179,12.311,85.515,97.857,35.597
滁州,Chu_zhou,安徽省,Anhui,118.339406,32.261271,35.733,68.658,8.055,28.165,102.322,117.292,61.727
阜阳,Fu_yang,安徽省,Anhui,115.820436,32.896061,44.967,79.799,6.95,23.953,97.65,109.623,72.252
宿州,Su_zhou,安徽省,Anhui,116.970544,33.652095,41.97,81.796,6.653,23.317,101.543,113.074,72.145
六安,Lu_an,安徽省,Anhui,116.52641,31.741451,32.463,67.353,6.413,24.774,100.989,112.948,59.553
亳州,Bo_zhou,安徽省,Anhui,115.784463,33.850643,39.705,83.846,6.251,18.614,102.218,113.096,71.564
池州,Chi_zhou,安徽省,Anhui,117.498421,30.670884,31.994,54.386,6.956,24.749,94.912,109.331,52.429
宣城,Xuan_cheng,安徽省,Anhui,118.765534,30.946602,30.229,46.328,7.336,25.482,98.474,110.325,49.886
莆田,Pu_tian,福建省,Fujian,119.014521,25.459865,22.174,40.837,5.061,15.595,97.485,113.978,41.467
三明,San_ming,福建省,Fujian,117.645521,26.269737,25.444,40.201,7.766,22.504,77.587,92.229,41.9
南平,Nan_ping,福建省,Fujian,118.0595,27.292158,20.179,31.085,6.061,14.333,80.295,91.84,34.182
龙岩,Long_yan,福建省,Fujian,117.023448,25.08122,19.981,36.584,7.548,20.953,83.187,96.802,37.301
宁德,Ning_de,福建省,Fujian,119.554511,26.672242,21.595,38.691,5.457,16.634,85.876,100.534,40.321
景德镇,Jing_de_zhen,江西省,Jiangxi,117.184576,29.274248,24.749,48.342,11.317,20.372,75.501,87.7,44.323
萍乡,Ping_xiang,江西省,Jiangxi,113.861496,27.628393,36.212,54.036,16.631,23.488,78.058,91.364,55.016
新余,Xin_yu,江西省,Jiangxi,114.923535,27.823579,31.807,59.237,18.204,25.322,76.937,89.24,52.493
鹰潭,Ying_tan,江西省,Jiangxi,117.075575,28.265787,25.97,39.997,15.074,20.579,86.05,99.397,44.174
赣州,Gan_zhou,江西省,Jiangxi,114.940503,25.835176,23.19,44.898,9.57,18.843,85.14,99.614,42.393
吉安,Ji_an,江西省,Jiangxi,115.000511,27.119727,27.744,51.154,11.521,18.375,87.573,99.19,47.388
宜春,Yi_chun,江西省,Jiangxi,114.423564,27.820856,31.006,56.342,11.51,21.989,79.879,94.537,51.862
抚州,Fu_zhou,江西省,Jiangxi,116.364539,27.954892,26.03,47.893,7.769,16.201,87.634,98.898,45.307
上饶,Shang_rao,江西省,Jiangxi,117.94946,28.460626,28.419,50.047,17.837,21.416,85.306,98.931,47.267
鹤壁,He_bi,河南省,Henan,114.303594,35.752357,51.592,106.366,10.656,30.669,102.953,117.7,87.597
新乡,Xin_xiang,河南省,Henan,113.9336,35.30964,48.394,107.763,11.127,31.702,103.218,118.138,85.911
濮阳,Pu_yang,河南省,Henan,115.035597,35.767593,52.689,94.815,8.631,27.755,102.215,116.339,86.008
许昌,Xu_chang,河南省,Henan,113.858476,34.041432,45.956,80.617,9.713,25.727,98.777,111.543,76.956
漯河,Ta_he,河南省,Henan,114.023421,33.587711,49.909,90.915,8.609,21.967,101.601,113.46,80.672
南阳,Nan_yang,河南省,Henan,112.534501,32.996562,47.072,88.361,8.587,23.317,96.799,109.19,76.927
商丘,Shang_qiu,河南省,Henan,115.662449,34.420202,46.554,86.595,7.771,24.534,101.416,113.168,78.589
驻马店,Zhu_ma_dian,河南省,Henan,114.028471,33.017842,42.691,74.41,8.435,20.873,98.055,109.143,68.918
黄石,Huang_shi,湖北省,Hubei,115.045533,30.205208,33.196,64.623,14.083,30.083,97.083,112.92,57.476
十堰,Shi_yan,湖北省,Hubei,110.80453,32.635062,31.074,56.229,6.063,21.457,82.157,94.54,52.325
襄阳,Xiang_yang,湖北省,Hubei,112.128537,32.014797,49.799,69.78,10.694,26.022,89.901,103.917,74.251
鄂州,E_zhou,湖北省,Hubei,114.901607,30.396572,36.846,69.642,9.477,31.094,95.077,111.507,61.692
荆门,Jing_men,湖北省,Hubei,112.206393,31.041733,44.523,60.482,5.463,24.295,91.873,104.573,66.459
孝感,Xiao_gan,湖北省,Hubei,113.92251,30.930689,33.364,60.793,6.782,19.895,97.364,110.711,56.436
黄冈,Huang_gang,湖北省,Hubei,114.87849,30.459359,31.73,61.634,11.639,22.259,101.818,117.424,56.006
咸宁,Xian_ning,湖北省,Hubei,114.328519,29.847056,29.375,49.468,7.287,16.565,93.504,106.725,50.624
随州,Sui_zhou,湖北省,Hubei,113.38945,31.696517,36.405,63.656,7.543,20.245,96.273,109.226,59.192
恩施土家族苗族自治州,En_shi_tu_jia_zu_miao_zu_zi_zhi_zhou,湖北省,Hubei,109.494593,30.27794,24.691,47.923,6.826,13.992,61.017,74.413,45.644
衡阳,Heng_yang,湖南省,Hunan,112.578447,26.899576,36.763,55.377,11.444,20.879,84.174,96.829,55.12
邵阳,Shao_yang,湖南省,Hunan,111.474433,27.24527,38.072,55.11,13.196,19.994,81.664,93.471,55.879
益阳,Yi_yang,湖南省,Hunan,112.361516,28.559711,36.512,53.697,5.165,21.033,87.694,99.898,57.18
郴州,Chen_zhou,湖南省,Hunan,113.02146,25.776683,28.245,41.727,8.931,20.986,77.482,89.499,43.867
永州,Yong_zhou,湖南省,Hunan,111.619455,26.425864,32.983,48.444,8.7,18.471,83.614,93.741,50.263
怀化,Huai_hua,湖南省,Hunan,110.008514,27.575161,28.099,51.328,6.956,14.358,78.237,89.088,47.645
娄底,Lou_di,湖南省,Hunan,112.001503,27.703209,37.171,55.41,7.623,22.76,80.129,92.036,55.278
湘西州,Xiang_xi,湖南省,Hunan,109.745577,28.317369,24.058,39.019,7.124,13.722,73.375,87.085,39.376
梧州,Wu_zhou,广西壮族自治区,Guangxi,111.285517,23.482745,26.383,54.105,12.146,26.044,79.482,95.179,48.405
防城港,Fang_cheng_gang,广西壮族自治区,Guangxi,108.360419,21.693005,23.835,45.047,9.548,17.471,76.587,87.452,43.017
钦州,Qin_zhou,广西壮族自治区,Guangxi,108.66058,21.986594,27.876,49.369,10.223,18.339,83.16,95.625,47.153
贵港,Gui_gang,广西壮族自治区,Guangxi,109.60552,23.117448,29.088,50.055,5.813,21.088,89.32,103.017,47.793
玉林,Yu_lin,广西壮族自治区,Guangxi,110.188453,22.659831,30.215,46.157,10.793,17.556,87.532,100.127,46.392
百色,Bai_se,广西壮族自治区,Guangxi,106.624589,23.908186,29.562,52.267,13.113,17.457,81.694,95.399,49.251
贺州,He_zhou,广西壮族自治区,Guangxi,111.573526,24.409451,27.482,46.554,8.928,18.601,82.143,94.402,45.093
河池,He_chi,广西壮族自治区,Guangxi,108.0915,24.698912,26.468,49.121,8.055,20.342,71.744,82.576,46.642
来宾,Lai_bin,广西壮族自治区,Guangxi,109.227458,23.756547,33.813,54.559,13.231,18.149,86.934,99.193,52.301
崇左,Chong_zuo,广西壮族自治区,Guangxi,107.37152,22.383117,30.375,50.479,9.656,16.047,87.138,99.08,48.579
广元,Guang_yuan,四川省,Sichuan,105.850423,32.441616,24.559,43.581,6.725,26.628,70.565,83.664,43.025
遂宁,Sui_ning,四川省,Sichuan,105.599422,30.539098,29.928,49.785,8.259,20.245,78.807,92.328,48.404
内江,Nei_jiang,四川省,Sichuan,105.064588,29.585887,35.336,52.501,8.92,23.912,84.394,98.074,54.568
乐山,Le_shan,四川省,Sichuan,103.772538,29.557941,37.548,56.587,7.331,25.791,85.435,100.675,56.88
眉山,Mei_shan,四川省,Sichuan,103.856563,30.082526,33.733,54.35,9.501,30.86,88.556,105.532,54.944
广安,Guang_an,四川省,Sichuan,106.639553,30.461746,34.116,51.683,6.466,19.259,77.672,88.983,52.506
达州,Da_zhou,四川省,Sichuan,107.474594,31.214308,37.788,60.251,9.275,31.573,58.033,72.804,58.001
雅安,Ya_an,四川省,Sichuan,103.049543,30.016793,28.256,40.298,7.242,20.193,75.444,90.058,43.188
巴中,Ba_zhong,四川省,Sichuan,106.751585,31.872889,28.209,44.628,4.209,23.774,64.669,78.733,44.558
资阳,Zi_yang,四川省,Sichuan,104.634435,30.134957,28.444,50.78,6.584,23.672,87.196,99.972,49.917
阿坝藏族羌族自治州,A_ba_zang_zu_qiang_zu_zi_zhi_zhou,四川省,Sichuan,102.231415,31.905512,16.994,25.821,12.185,11.634,78.226,92.41,30.427
甘孜藏族自治州,Gan_zi_zang_zu_zi_zhi_zhou,四川省,Sichuan,101.968547,30.055279,7.815,17.559,8.022,19.799,74.044,82.38,23.628
凉山彝族自治州,Liang_shan_yi_zu_zi_zhi_zhou,四川省,Sichuan,102.273503,27.887752,21.229,36.3,10.843,15.325,90.851,104.32,37.302
六盘水,Liu_pan_shui,贵州省,Guizhou,104.837555,26.598833,25.328,37.154,6.455,12.702,76.609,83.928,39.445
安顺,An_shun,贵州省,Guizhou,105.954417,26.259252,25.27,32.113,13.273,10.532,79.923,87.096,38.296
铜仁地区,Tong_ren,贵州省,Guizhou,109.187435,27.696773,23.152,39.253,4.427,16.658,64.782,77.708,40.32
毕节,Bi_jie,贵州省,Guizhou,105.311581,27.304095,24.769,35.587,7.937,14.154,82.826,92.482,39.314
黔西南布依族苗族自治州,Qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,贵州省,Guizhou,104.912492,25.093967,21.909,31.992,7.939,16.157,74.38,82.309,35.57
黔东南苗族侗族自治州,Qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,贵州省,Guizhou,107.989446,26.589703,23.452,33.24,7.983,18.063,70.143,78.609,35.819
黔南布依族苗族自治州,Qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,贵州省,Guizhou,107.528403,26.260616,18.192,28.81,6.275,8.909,70.92,78.939,31.973
保山,Bao_shan,云南省,Yunnan,99.177273,25.139039,23.587,28.851,5.868,9.895,85.548,93.344,35.86
昭通,Zhao_tong,云南省,Yunnan,103.723512,27.344084,24.493,37.336,9.102,14.501,86.099,96.675,40.24
丽江,Li_jiang,云南省,Yunnan,100.232465,26.860657,12.702,24.592,6.59,9.361,87.565,92.683,28.456
普洱,Pu_er,云南省,Yunnan,100.97257,22.830979,21.595,34.113,6.562,15.771,75.986,83.628,34.513
临沧,Lin_cang,云南省,Yunnan,100.09544,23.890469,28.237,38.702,8.072,14.785,75.691,84.397,42.128
楚雄州,Chu_xiong,云南省,Yunnan,101.534412,25.051774,20.51,30.961,10.127,15.785,79.019,84.631,34.263
红河州,Hong_he,云南省,Yunnan,103.381549,23.369996,26.576,35.391,11.89,8.807,81.689,90.534,39.451
文山州,Wen_shan,云南省,Yunnan,104.222569,23.405994,23.102,33.047,6.154,11.565,78.625,86.229,36.39
西双版纳州,Xi_shuang_ban_na,云南省,Yunnan,100.803447,22.013601,22.281,40.758,8.176,18.061,70.97,86.176,38.089
大理州,Da_li,云南省,Yunnan,100.274583,25.612128,17.124,25.978,6.187,12.061,83.457,91.482,29.796
德宏州,De_hong,云南省,Yunnan,98.591359,24.438011,27.361,47.438,7.168,21.03,80.603,95.612,44.052
怒江州,Nu_jiang,云南省,Yunnan,98.863288,25.823707,24.752,39.435,8.083,15.223,71.725,82.488,40.121
迪庆州,Di_qing,云南省,Yunnan,99.70953,27.825185,15.262,17.49,8.642,8.675,86.711,91.601,27.743
昌都,Chang_dou,西藏自治区,Tibet,97.186654,31.144249,8.331,15.077,8.672,8.416,87.424,95.072,24.634
山南,Shan_nan,西藏自治区,Tibet,91.778675,29.243027,8.953,21.895,6.826,17.567,90.168,97.077,29.655
日喀则,Ri_ka_ze,西藏自治区,Tibet,88.902952,29.255583,7.981,20.482,5.102,9.785,100.052,106.705,31.048
那曲地区,Na_qu_di_qu,西藏自治区,Tibet,92.057338,31.482438,19.752,30.306,7.782,14.353,96.84,104.124,38.859
阿里地区,A_li_di_qu,西藏自治区,Tibet,80.112777,32.506866,7.366,16.444,9.457,9.207,112.901,117.909,33.251
林芝,Lin_zhi,西藏自治区,Tibet,94.368058,29.654042,8.581,15.215,8.873,6.209,75.022,80.485,21.79
汉中,Han_zhong,陕西省,Shaanxi,107.02943,33.0738,38.474,61.854,9.259,22.934,77.124,90.165,60.235
榆林,Yu_lin,陕西省,Shaanxi,109.741616,38.290884,32.829,91.466,9.576,34.548,95.948,108.49,69.051
安康,An_kang,陕西省,Shaanxi,109.035601,32.690513,29.939,50.138,10.135,18.961,72.397,86.628,49.115
商洛,Shang_luo,陕西省,Shaanxi,109.924418,33.878634,25.705,50.843,7.876,21.328,91.804,106.961,48.728
白银,Bai_yin,甘肃省,Gansu,104.144451,36.550825,33.275,108.802,30.752,24.281,89.804,100.771,70.162
天水,Tian_shui,甘肃省,Gansu,105.731417,34.587412,26.143,59.625,11.328,26.972,88.766,102.488,53.068
武威,Wu_wei,甘肃省,Gansu,102.644554,37.934378,40.934,135.171,7.38,22.937,98.468,107.799,80.611
张掖,Zhang_ye,甘肃省,Gansu,100.456411,38.932066,37.501,97.95,8.992,22.906,94.956,104.289,68.356
平凉,Ping_liang,甘肃省,Gansu,106.671442,35.549232,19.675,65.006,6.893,33.51,92.044,104.408,55.143
酒泉,Jiu_quan,甘肃省,Gansu,98.500685,39.738469,32.477,117.025,7.46,22.328,99.752,107.915,82.902
庆阳,Qing_yang,甘肃省,Gansu,107.649386,35.715216,26.749,65.752,9.402,15.482,92.176,99.917,57.515
定西,Ding_xi,甘肃省,Gansu,104.63242,35.586833,25.623,73.625,12.118,24.163,96.609,107.105,58.497
陇南,Long_nan,甘肃省,Gansu,104.928575,33.40662,17.485,44.204,15.758,21.355,78.449,91.019,42.386
临夏回族自治州,Lin_xia_hui_zu_zi_zhi_zhou,甘肃省,Gansu,103.216391,35.607562,30.347,83.306,7.81,26.986,93.774,105.424,61.966
甘南州,Gan_nan,甘肃省,Gansu,102.917585,34.98914,15.887,39.799,12.03,19.661,95.292,104.336,40.552
海东地区,Hai_dong,青海省,Qinghai,102.110444,36.508511,37.03,79.331,15.257,32.115,96.456,108.195,65.743
海北藏族自治州,Hai_bei_zang_zu_zi_zhi_zhou,青海省,Qinghai,100.907434,36.960663,22.78,40.78,15.585,11.833,106.983,114.563,43.279
黄南藏族自治州,Huang_nan_zang_zu_zi_zhi_zhou,青海省,Qinghai,102.022428,35.525805,24.097,52.623,8.934,9.593,98.133,106.313,48.948
海南藏族自治州,Hai_nan_zang_zu_zi_zhi_zhou,青海省,Qinghai,100.626621,36.292102,20.408,40.034,11.036,15.707,98.025,104.894,41.301
果洛藏族自治州,Guo_luo_zang_zu_zi_zhi_zhou,青海省,Qinghai,100.251592,34.477194,18.028,34.106,14.799,15.443,104.208,116.539,38.415
玉树藏族自治州,Yu_shu_zang_zu_zi_zhi_zhou,青海省,Qinghai,97.013181,33.01098,9.008,23.391,14.091,11.333,76.262,82.777,28.276
海西蒙古族藏族自治州,Hai_xi_meng_gu_zu_zang_zu_zi_zhi_zhou,青海省,Qinghai,97.376299,37.38275,15.68,45.127,15.086,15.859,102.809,108.395,43.018
吴忠,Wu_zhong,宁夏回族自治区,Ningxia,106.205371,38.003713,38.281,105.906,12.452,21.284,102.837,114.405,75.919
中卫,Zhong_wei,宁夏回族自治区,Ningxia,105.203571,37.505701,40.074,128.835,11.397,25.719,99.209,109.771,83.235
固原,Gu_yuan,宁夏回族自治区,Ningxia,106.248577,36.021617,24.741,66.518,5.102,20.782,97.455,105.234,56.279
吐鲁番地区,Tu_lu_fan,新疆维吾尔自治区,Xinjiang,89.192459,42.948549,49.92,152.675,8.05,31.072,95.736,105.496,102.774
哈密地区,Ha_mi,新疆维吾尔自治区,Xinjiang,93.521308,42.832856,28.394,120.612,10.747,26.339,91.529,100.92,81.761
昌吉州,Chang_ji,新疆维吾尔自治区,Xinjiang,87.315002,44.016854,52.515,92.482,10.901,35.59,91.424,103.449,86.057
博尔塔拉蒙古自治州,Bo_er_ta_la_meng_gu_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,82.072915,44.912196,22.481,63.959,9.174,18.856,82.89,90.732,55.087
阿克苏地区,A_ke_su_di_qu,新疆维吾尔自治区,Xinjiang,80.266943,41.17503,51.039,160.614,6.793,29.763,92.46,106.11,107.333
克孜勒苏柯尔克孜自治州,Ke_zi_lei_su_ke_er_ke_zi_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,76.174309,39.720471,46.248,181.234,4.785,13.691,102.826,111.113,113.767
喀什地区,Ka_shi_di_qu,新疆维吾尔自治区,Xinjiang,75.996391,39.476097,84.229,237.76,6.843,34.923,95.51,106.518,147.953
和田地区,He_tian_di_qu,新疆维吾尔自治区,Xinjiang,79.928507,37.120446,93.964,325.736,12.653,25.719,98.7,108.331,175.181
伊犁哈萨克州,Yi_li_ha_sa_ke,新疆维吾尔自治区,Xinjiang,81.330538,43.922723,35.84,66.124,11.634,30.08,85.377,96.058,62.521
塔城地区,Ta_cheng_di_qu,新疆维吾尔自治区,Xinjiang,82.987236,46.750948,12.574,44.733,5.064,10.819,75.544,83.092,41.228
阿勒泰地区,A_lei_tai_di_qu,新疆维吾尔自治区,Xinjiang,88.147926,47.850728,9.661,16.364,3.342,14.069,78.485,85.504,27.031
石河子,Shi_he_zi,新疆维吾尔自治区,Xinjiang,86.086886,44.311976,54.926,94.019,9.683,36.901,86.196,97.397,87.965
五家渠,Wu_jia_qu,新疆维吾尔自治区,Xinjiang,87.549937,44.172445,60.416,110.917,8.862,31.262,87.124,97.691,96.406
兰州新区,Lan_zhou_xin_qu,甘肃省,Gansu,103.6633,36.533,33.331,100.86,16.865,23.636,103.3,113.964,70.88
赣江新区,Gan_jiang_xin_qu,江西省,Jiangxi,115.8347,28.932,33.157,69.072,6.718,26.666,84.704,99.663,59.898
儋州,Dan_zhou,海南省,Hainan,109.587456,19.527146,15.573,29.755,7.311,9.994,69.14,77.802,30.07
雄安新区,Xiong_an_xin_qu,河北省,Hebei,115.8844,39.0341,45.587,109.906,9.95,35.397,95.851,110.047,86.348
西咸新区,Xi_xian_xin_qu,陕西省,Shaanxi,108.81738,34.299103,45.377,98.826,8.275,38.333,78.584,93.223,80.117
